AltitudeVariation,VehicleSpeedInstantaneous,VehicleSpeedAverage,VehicleSpeedVariance,VehicleSpeedVariation,LongitudinalAcceleration,EngineLoad,EngineCoolantTemperature,ManifoldAbsolutePressure,EngineRPM,MassAirFlow,IntakeAirTemperature,VerticalAcceleration,FuelConsumptionAverage,roadSurface,traffic,drivingStyle,IRSI,DrivingAggressiveness,FuelEfficiencyScore,RoadCategory
0,0.0,18.17202532,"219,9065435",0,0.6685654008438818,"25,09803963",83,100,806,"4,630000114",18,0.4500814332247557,16.43746948,0.0,0.5,1.0,24.001628664495115,46.742616033755276,1.0421251398227536,Good
0,0.0,17.71791231,"223,8980386",0,0.6298312236286919,"27,45098114",83,100,791,"4,579999924",17,0.4818811074918567,16.43746948,0.0,0.5,1.0,24.637622149837135,45.19324894514768,1.0160827710879525,Good
0,0.0,17.29007033,"227,9607087",0,0.5911181434599155,"25,88235283",83,100,805,"4,78000021",17,0.5359527687296417,16.43746948,0.0,0.5,1.0,25.719055374592838,43.64472573839662,0.9915469873556446,Good
0,0.0,16.87348733,"231,8449192",0,0.5573206751054852,"25,88235283",83,100,803,"4,849999905",17,0.5693403908794789,16.43746948,0.0,0.5,1.0,26.386807817589574,42.29282700421941,0.9676568810258356,Good
0,0.0,16.52070537,"236,2315924",0,0.5474261603375528,"27,05882454",83,100,801,"4,409999847",18,0.5789087947882736,16.43746948,0.0,0.5,1.0,26.578175895765472,41.89704641350212,0.9474256221035119,Good
0,0.0,16.29927837,"240,6303404",0,0.5482700421940928,"27,84313774",83,100,795,"4,849999905",18,0.5820846905537459,16.43746948,0.0,0.5,1.0,26.64169381107492,41.93080168776371,0.9347272772975772,Good
0,0.0,16.17167638,"243,850431",0,0.5474261603375528,"25,88235283",83,100,800,"4,420000076",18,0.5852605863192183,16.43746948,0.0,0.5,1.0,26.705211726384366,41.89704641350212,0.9274095876439062,Good
0,0.0,16.07785138,"246,3903877",0,0.5474261603375528,"26,66666794",83,100,802,"4,760000229",18,0.5757328990228013,16.43746948,0.0,0.5,1.0,26.514657980456025,41.89704641350212,0.9220289330651202,Good
0,0.0,15.96526139,"249,2857878",0,0.5474261603375528,"25,49019623",83,100,802,"4,949999809",18,0.5741449511400651,16.43746948,0.0,0.5,1.0,26.482899022801305,41.89704641350212,0.9155721481440551,Good
0,0.0,15.83015339,"252,5405992",0,0.5482700421940928,"26,66666794",83,100,799,"4,900000095",18,0.5693403908794789,16.43746948,0.0,0.5,1.0,26.386807817589574,41.93080168776371,0.9078240055506035,Good
0,0.0,15.68378642,"255,924195",0,0.5474261603375528,"25,88235283",83,100,797,"4,699999809",18,0.5709690553745929,16.43746948,0.0,0.5,1.0,26.41938110749186,41.89704641350212,0.8994301861281307,Good
0,0.0,15.53366641,"259,3149102",0,0.5449578059071729,"26,66666794",83,100,800,"4,949999809",18,0.5757328990228013,16.43746948,0.0,0.5,1.0,26.514657980456025,41.79831223628692,0.8908211382285958,Good
0,0.0,15.3535224,"262,9932459",0,0.5441350210970464,"25,49019623",83,100,797,"4,590000153",18,0.5709690553745929,16.43746948,0.0,0.5,1.0,26.41938110749186,41.76540084388186,0.8804902808638492,Good
0,0.0,15.1358484,"266,8513731",0,0.5441350210970464,"25,49019623",83,100,807,"4,590000153",18,0.5693403908794789,16.43746948,0.0,0.5,1.0,26.386807817589574,41.76540084388186,0.8680071622410662,Good
0,0.0,14.89190341,"270,6695801",0,0.5441350210970464,"29,80392265",83,100,801,"4,510000229",18,0.5614006514657981,16.43746948,0.0,0.5,1.0,26.22801302931596,41.76540084388186,0.8540174609097007,Good
0,0.0,14.5691454,"273,9832331",0,0.5424894514767932,"30,98039246",83,100,800,"5,050000191",18,0.5598127035830619,16.43746948,0.0,0.5,1.0,26.19625407166124,41.699578059071726,0.8355080085851998,Good
0,0.0,14.22762242,"276,8677903",0,0.5433122362869198,"30,98039246",83,100,809,"4,940000057",18,0.5582247557003257,16.43746948,0.0,0.5,1.0,26.164495114006513,41.732489451476795,0.8159224270653748,Good
0,0.0,13.83355742,"278,637989",0,0.5424894514767932,"31,37254906",83,100,810,"4,949999809",19,0.5550488599348534,16.43746948,0.0,0.5,1.0,26.100977198697066,41.699578059071726,0.7933236778344743,Good
0,0.0,13.35317342,"277,8386093",0,0.5433122362869198,"31,37254906",83,100,804,"4,539999962",18,0.5518729641693811,16.43746948,0.0,0.5,1.0,26.03745928338762,41.732489451476795,0.7657747263910909,Good
0,0.0,12.85777741,"276,0688819",0,0.5433122362869198,"29,80392265",83,100,805,"4,650000095",18,0.5566368078175896,16.43746948,0.0,0.5,1.0,26.132736156351793,41.732489451476795,0.7373648696416242,Good
0,0.0,12.38114641,"274,4407735",0,0.5424894514767932,"30,19607925",83,100,801,"4,880000114",18,0.5550488599348534,16.43746948,0.0,0.5,1.0,26.100977198697066,41.699578059071726,0.7100311443813921,Good
0,0.0,11.93453942,"273,3140825",0,0.5408438818565401,"30,98039246",83,100,804,"4,78000021",19,0.5534609120521172,16.43746948,0.0,0.5,1.0,26.069218241042346,41.63375527426161,0.6844192291598494,Good
0,0.0,11.51045047,"272,4513788",0,0.5408438818565401,"31,37254906",83,100,798,"4,96999979",19,0.5455211726384365,16.43746948,0.0,0.5,1.0,25.910423452768725,41.63375527426161,0.660098673331126,Good
0,0.0,11.07134947,"270,7704735",0,0.5424894514767932,"29,41176605",83,100,805,"4,800000191",19,0.5438925081433225,16.43746948,0.0,0.5,1.0,25.87785016286645,41.699578059071726,0.6349172099024083,Good
0,0.0,10.63975446,"268,9338115",0,0.5433122362869198,"30,19607925",83,100,800,"4,710000038",19,0.5407166123778502,16.43746948,0.0,0.5,1.0,25.814332247557005,41.732489451476795,0.610166198266516,Good
0,0.0,10.1781355,"265,7043966",0,0.5449578059071729,"30,19607925",83,100,805,"4,659999847",18,0.5359527687296417,16.43746948,0.0,0.5,1.0,25.719055374592838,41.79831223628692,0.5836933800328005,Good
0,0.0,9.630197533,"258,4226104",0,0.5441350210970464,"29,80392265",83,100,797,"4,699999809",18,0.5343648208469055,16.43746948,0.0,0.5,1.0,25.68729641693811,41.76540084388186,0.5522703591851678,Good
0,0.0,9.044729622,"248,6265529",0,0.5449578059071729,"29,80392265",83,100,798,"4,679999828",18,0.5327768729641694,16.43746948,0.0,0.5,1.0,25.65553745928339,41.79831223628692,0.5186950797174957,Good
0,0.0,8.395460645,"234,4201416",0,0.5457805907172996,"29,80392265",83,100,802,"4,880000114",19,0.5375407166123779,16.43746948,0.0,0.5,1.0,25.750814332247558,41.83122362869198,0.48146095135129663,Good
0,0.0,7.734932717,"218,6337822",0,0.5449578059071729,"29,41176605",83,100,800,"4,760000229",19,0.5407166123778502,16.43746948,0.0,0.5,1.0,25.814332247557005,41.79831223628692,0.443581147245684,Good
0,0.0,7.074404788,"201,9600389",0,0.5449578059071729,"30,58823586",83,100,803,"4,849999905",19,0.5423045602605864,16.43746948,0.0,0.5,1.0,25.846091205211728,41.79831223628692,0.4057013430827235,Good
0,0.0,6.455159768,"187,0823288",0,0.5457805907172996,"29,41176605",82,100,794,"4,75",19,0.5407166123778502,16.43746948,0.0,0.5,1.0,25.814332247557005,41.83122362869198,0.3701890217157816,Good
0,0.0,5.877197782,"173,9486648",0,0.5474261603375528,"29,41176605",82,100,801,"4,630000114",19,0.5455211726384365,16.43746948,0.0,0.5,1.0,25.910423452768725,41.89704641350212,0.3370441903133298,Good
0,0.0,5.318000801,"161,2350161",0,0.5474261603375528,"28,62745094",82,100,793,"4,699999809",19,0.5438925081433225,16.43746948,0.0,0.5,1.0,25.87785016286645,41.89704641350212,0.30497549011337394,Good
0,0.0,4.732532891,"146,3040716",0,0.5457805907172996,"29,01960754",82,100,801,"4,610000134",19,0.5455211726384365,16.43746948,0.0,0.5,1.0,25.910423452768725,41.83122362869198,0.27140021070304976,Good
0,0.0,4.083263914,"126,4032015",0,0.5466033755274261,"30,19607925",82,100,795,"4,610000134",19,0.5423045602605864,16.43746948,0.0,0.5,1.0,25.846091205211728,41.86413502109705,0.2341660823368506,Good
0,0.0,3.370193934,"100,7829059",0,0.5449578059071729,"29,41176605",82,100,805,"4,710000038",19,0.539128664495114,16.43746948,0.0,0.5,1.0,25.782573289902277,41.79831223628692,0.1932731086850338,Good
0,0.0,2.657123955,"74,12843645",0,0.5457805907172996,"30,19607925",82,100,795,"4,630000114",19,0.5407166123778502,16.43746948,0.0,0.5,1.0,25.814332247557005,41.83122362869198,0.15238013509056475,Good
0,0.0,1.985336947,"49,76322753",0,0.5449578059071729,"30,19607925",82,100,795,"4,679999828",19,0.5423045602605864,16.43746948,0.0,0.5,1.0,25.846091205211728,41.79831223628692,0.11385464784767611,Good
0,0.0,1.384856931,"29,81999949",0,0.5433122362869198,"29,80392265",82,100,797,"4,53000021",19,0.5423045602605864,16.43746948,0.0,0.5,1.0,25.846091205211728,41.732489451476795,0.07941845762588254,Good
0,0.0,0.874448975,"15,09680368",0,0.5424894514767932,"29,80392265",82,100,800,"4,900000095",19,0.5423045602605864,16.43746948,0.0,0.5,1.0,25.846091205211728,41.699578059071726,0.05014769924058958,Good
0,0.0,0.480383976,"6,164592347",0,0.5416666666666666,"30,19607925",82,100,794,"4,699999809",19,0.5486970684039087,16.43746948,0.0,0.5,1.0,25.973941368078172,41.66666666666667,0.027548950067036903,Good
"-0,9000244",0.2075812222249439,9.221120739,"47,72799555","-1,80143738",0.5589662447257384,0,78,111,1740,"18,79000092",20,0.4755293159609121,16.16628456,0.0,1.0,0.0,42.62430465259241,30.661898678027296,0.5371646209621029,Moderate
"-1,0999756",0.18411552285798904,9.333710766,"50,08969411","-2,92733955",0.5705063291139241,0,78,110,1607,"18,28000069",20,0.4611970684039088,16.1971817,0.0,1.0,0.0,41.98567421094801,30.18487407887653,0.5427465342184526,Moderate
"-1,2999878",0.17328519888933175,9.483830786,"52,44222532","-1,35107994",0.5688607594936709,"15,29411793",78,112,1595,"17,17000008",19,0.4627850162866449,16.22912216,0.0,1.0,0.0,41.85497830907288,29.68583833532011,0.5504535110917108,Moderate
"-1,2999878",0.1660649777799551,9.675233793,"54,54244362","-0,9007206",0.5737974683544304,"12,15686321",78,107,1604,"12,56000042",19,0.4611970684039088,16.24213791,0.0,1.0,0.0,41.7149160347775,29.594497845375418,0.5611388705682844,Moderate
"-1,2000122",0.18231045611769378,9.937943784,"57,24361392","2,02661896",0.5993459915611814,"1,176470637",78,104,1524,"11,02999973",16,0.4469055374592834,16.23999214,0.0,1.0,0.0,41.672767590951075,31.26625790715501,0.5764471180321548,Moderate
"-1,3999634",0.16967506540874125,10.19690075,"58,99791301","-1,57626152",0.6026371308016877,"9,019607544",78,105,1467,"13,68999958",17,0.44372964169381107,16.25930405,0.0,1.0,0.0,41.419718815007336,30.89248784841716,0.590806020941499,Moderate
"-1,7000122",0.16425991103965987,10.43333973,"60,4805485","-0,67553902",0.6026371308016877,"6,274509907",78,102,1429,"9,590000153",16,0.4500814332247557,16.25241852,0.0,1.0,1.0,41.46552733009001,50.67588167365391,0.6047465007821988,Moderate
"-1,7000122",0.16245485961001954,10.63600172,"61,98574397","-0,22517967",0.6108860759493671,0,78,103,1347,"10,77000046",16,0.4453175895765472,16.26037216,0.0,1.0,1.0,41.34317468568124,50.93363742237547,0.6162092926737913,Moderate
"-1,7999878",0.15162453564136227,10.81239272,"63,02586201","-1,35107994",0.619957805907173,0,78,103,1224,"12,72000027",16,0.4341612377850163,16.28431129,0.0,1.0,1.0,40.95759279032076,50.86329366194141,0.6255610963368619,Moderate
"-1,7999878",0.14079419636205004,10.93999469,"63,76806025","-1,35108185",0.6504430379746835,0,78,103,1105,"11,43999958",17,0.41506514657980453,16.3083992,0.0,1.0,1.0,40.41321587702684,51.649489373469336,0.6320627669599855,Moderate
"-1,6000366",0.1245487257197191,11.00754867,"64,11664267","-2,026618",0.6611603375527426,0,78,103,1105,"10,93999958",16,0.39283387622149835,16.33332825,0.0,1.0,1.0,39.72490841022575,51.42836253089846,0.6350510710486313,Moderate
"-1,6000366",0.11371840175106183,11.06009068,"64,2850898","-1,35107994",0.6644514767932489,"22,35294151",78,102,993,"7,090000153",16,0.3896172638436482,16.33558846,0.0,1.0,1.0,39.49812130313889,51.12679514177243,0.6379991487176778,Moderate
"-1,7999878",0.11191335032142154,11.13139767,"64,39041227","-0,22517967",0.6710548523206751,"24,31372643",78,101,1024,"6,059999943",15,0.3721498371335505,16.32320595,0.0,1.0,1.0,39.121696997492336,51.318728105683874,0.642571456006964,Moderate
"-1,5999756",0.11552346079594936,11.19519869,"64,56354331","0,45036029",0.69,"4,313725471",78,101,1024,"8,210000038",15,0.36258143322475567,16.33716583,0.0,1.0,1.0,38.98448057643436,52.22093843183797,0.6457340720954504,Moderate
"-1,4000244",0.10649818833709289,11.2214697,"64,63242618","-1,12590026",0.7007172995780591,"12,94117641",78,101,954,"6,730000019",17,0.34670195439739415,16.34122467,0.0,1.0,1.0,38.53151191300428,52.28861951660608,0.6470978788143457,Moderate
"-1,3999634",0.09927796722771623,11.21021068,"64,59792025","-0,9007206",0.7435654008438818,"24,70588303",78,100,874,"4,369999886",14,0.3180781758957655,16.31034851,0.0,1.0,1.0,37.85073302633105,53.71373472286392,0.6476016744275243,Moderate
"-1,5",0.08303248888997755,11.15391568,"64,49887156","-2,02661896",0.7789873417721518,"24,70588303",78,100,876,"6,059999943",14,0.2862377850162866,16.32647896,0.0,1.0,1.0,36.9702430336754,54.48079322648518,0.6437497027382187,Moderate
"-1,5",0.05595667514467867,11.03006668,"64,59860769","-3,377700327",0.8094936708860758,"24,70588303",78,100,855,"5,579999924",15,0.2528501628664495,16.35929489,0.0,1.0,1.0,35.89635338449917,54.61801384123019,0.6353983125405619,Moderate
"-1,5999756",0.03610108246867619,10.8536757,"65,00994247","-2,476979732",0.8037130801687763,"25,09803963",78,100,843,"4,829999924",15,0.23692996742671008,16.4100399,0.0,1.0,1.0,35.280115585564346,53.592566505498105,0.6234147516227116,Moderate
"-1,5999756",0.009025270615165035,10.6397547,"66,40362774","-3,377700091",0.7888818565400844,"25,88235283",78,100,843,"5,429999828",15,0.2464983713355049,16.4100399,0.0,1.0,1.0,35.06534648593757,51.91628508620998,0.6111275310747564,Moderate
"-1,3999634",0.0,10.43333972,"68,22739761","-1,12590003",0.7798101265822784,"26,27450943",78,100,807,"4,78000021",15,0.257614006514658,16.4100399,0.0,1.0,1.0,35.15228013029316,51.19240506329115,0.599271442221106,Moderate
"-1,2000122",0.0,10.20815973,"69,86030368",0,0.7724050632911392,"26,66666794",78,100,799,"4,420000076",15,0.2719462540716613,16.4100399,0.0,1.0,1.0,35.438925081433226,50.89620253164557,0.5863375264292185,Moderate
"-1,2000122",0.0,9.990485728,"71,44044103",0,0.7740506329113923,"25,88235283",78,100,799,"4,53000021",15,0.26718241042345275,16.4100399,0.0,1.0,1.0,35.343648208469055,50.962025316455694,0.5738347404936159,Moderate
"-1,0999756",0.0,9.769058732,"72,89823937",0,0.7691139240506328,"26,27450943",78,100,805,"4,920000076",16,0.2703583061889251,16.4100399,0.0,1.0,1.0,35.4071661237785,50.76455696202531,0.5611163896298709,Moderate
"-0,7000122",0.0,9.566396741,"74,3771366",0,0.750970464135021,"28,23529434",78,100,803,"4,820000172",16,0.27829804560260585,16.4100399,0.0,1.0,1.0,35.56596091205212,50.038818565400845,0.5494758654171723,Moderate
"-0,5",0.0,9.386252733,"75,86909703",0,0.7180168776371307,"45,88235474",78,100,887,"6,179999828",16,0.3148615635179153,16.4100399,0.0,1.0,1.0,36.2972312703583,48.720675105485235,0.5391287318646524,Moderate
"-0,2999878",0.0,9.21361473,"77,31602364",0,0.7040084388185653,"37,64706039",78,102,959,"7,96999979",17,0.3291938110749186,16.47449112,0.0,1.0,1.0,36.58387622149837,48.16033755274262,0.5272608321883997,Moderate
"-0,4000244",0.06317689240635146,9.183590726,"77,34146258","7,881299973",0.685042194092827,"28,23529434",78,106,1391,"11,59000015",18,0.3435260586319218,16.52702141,0.0,1.0,1.0,37.81817455873371,49.92876345996714,0.5239675647774541,Moderate
"-0,7000122",0.09205776142899452,9.236132745,"77,41606065","3,602880477",0.675168776371308,"0,392156869",78,106,1826,"13,71000004",20,0.35146579804560263,16.5751133,0.0,1.0,1.0,38.41018238234697,50.68906151201211,0.5255233686032624,Moderate
"-0,7000122",0.10649818833709289,9.33746374,"77,61368528","1,80143929",0.655379746835443,"45,49019623",78,104,1014,"7,340000153",18,0.36258143322475567,16.58472252,0.0,1.0,1.0,38.84910148955151,50.47511740690144,0.5309986398352335,Moderate
"-0,9000244",0.12274366659467106,9.491336723,"78,01479271","2,02661895",0.6265400843881856,"58,4313736",78,104,1349,"7,650000095",17,0.38644136807817586,16.58065033,0.0,1.0,1.0,39.56998236048358,49.971350039314274,0.5398740401999679,Moderate
"-0,9000244",0.1245487257197191,9.66397471,"78,28889174","0,22518063",0.6380801687763713,"35,29411697",78,113,1349,"15,72000027",18,0.3848534201954397,16.61661148,0.0,1.0,1.0,39.56529928970458,50.505155779843626,0.5485717114764911,Moderate
"-0,7999878",0.14981948421172198,9.907919705,"79,075623","3,15252018",0.65126582278481,"2,352941275",78,107,1464,"15,02000046",21,0.3800895765472313,16.64165688,0.0,1.0,1.0,39.84908379412046,52.043412279861286,0.5616207010710209,Moderate
"-0,7999878",0.16064980818037924,10.2419367,"79,03865345","1,35107994",0.6479746835443038,"3,921568632",78,106,1378,"14,11999989",19,0.3832654723127036,16.66276932,0.0,1.0,1.0,40.07505656895976,52.34497966898732,0.5798601858205099,Moderate
"-0,9000244",0.15884474144008395,10.57220066,"78,70336293","-0,22518158",0.6397257383966244,"11,37254906",78,103,1378,"9,359999657",18,0.40394951140065144,16.66093445,0.0,1.0,1.0,40.46166134961429,51.94281919346834,0.5986206839695281,Moderate
"-0,9000244",0.14801443278208165,10.87994666,"77,76842407","-1,35107803",0.6207805907172995,20,78,101,1360,"8,539999962",16,0.4198697068403909,16.60429192,0.0,1.0,1.0,40.61761062853904,50.75180093997525,0.6180280757352948,Moderate
"-0,3999634",0.14981948421172198,11.19144565,"76,69725207","0,22517967",0.5927637130801687,"27,45098114",79,101,1430,"8,520000458",16,0.43098534201954397,16.55211449,0.0,1.0,1.0,40.86699910356671,49.70332789167563,0.6376123888877391,Moderate
"-0,0999756",0.15884474144008395,11.52170961,"75,72415424","1,12589836",0.5762869198312236,"12,54901981",79,101,1407,"8,659999847",16,0.4469055374592834,16.49046135,0.0,1.0,1.0,41.320781870786924,49.4052664508523,0.6587424642175034,Moderate
"-0,0999756",0.15703970532109865,11.84822061,"74,46926616","-0,22517776",0.5705063291139241,"2,352941275",79,101,1312,"8,68999958",17,0.453257328990228,16.46377563,0.0,1.0,1.0,41.420742159621035,49.10184137740091,0.6784455355488325,Moderate
"0,1000366",0.14440432984264057,12.14846062,"72,64270343","-1,57625962",0.5606118143459915,"34,90196228",79,103,1372,"10,75",17,0.4818811074918567,16.44784355,0.0,0.5,1.0,26.803687097476743,48.20064576754529,0.6962728995813353,Good
"0,1000366",0.14981948421172198,12.45995961,"70,76785517","0,67553902",0.549915611814346,"37,25490189",79,103,1488,"9,25",17,0.48346905537459284,16.43688393,0.0,0.5,1.0,26.916673370667688,47.98940384104272,0.7145749011130798,Good
"-0,1000366",0.1714801321490365,12.8164946,"69,35947374","2,70215988",0.5441350210970464,"18,8235302",79,104,1564,"11,60999966",17,0.47870521172638436,16.45604324,0.0,0.5,1.0,27.14630621676324,48.624606129843315,0.7342153329817256,Good
"0,1999512",0.18411552285798904,13.19930062,"68,17312507","1,57626152",0.5589662447257384,"12,54901981",79,102,1552,"9,899999619",17,0.4771172638436482,16.45957375,0.0,0.5,1.0,27.304078119742805,49.7232707033491,0.7559921455699914,Good
"0,1000366",0.19133572865671075,13.59711861,"66,98883858","0,90071869",0.5977004219409282,0,79,104,1306,"13,07999992",17,0.4405130293159609,16.45150757,0.0,0.5,1.0,26.680296516169875,51.56144602390555,0.7791371923291095,Good
"0,2000122",0.14620938127228086,13.90111161,"64,12656926","-5,62949944",0.6545358649789029,"20,7843132",79,104,900,"11,14999962",18,0.38802931596091206,16.44667816,0.0,0.5,1.0,24.953727038302453,52.02980985004735,0.7967769842783641,Good
"-0,2000122",0.08303248888997755,14.07374962,"61,03373057","-7,88129997",0.6940928270042194,"23,13725471",79,101,838,"5,019999981",14,0.34987785016286643,16.47620201,0.0,0.5,1.0,23.243044336606992,51.08501263576788,0.8053093922779619,Good
"-0,5",0.03249097192200391,14.03246661,"61,76938347","-6,305040358",0.6982067510548523,"24,70588303",79,101,846,"5,670000076",13,0.3387622149837134,16.5259552,0.0,0.5,1.0,22.262608878504324,49.227908919074245,0.8006677210951676,Good
"-0,7000122",0.01985559268401852,13.96491261,"63,07398958","-1,576260089",0.6841983122362869,"32,54901886",79,101,1105,"5,789999962",15,0.3530537459283387,16.53788948,0.0,0.5,1.0,22.358908808827053,48.16215619681222,0.7962709895010697,Good
"-0,9000244",0.0,13.86358161,"65,31515309","-2,476979733",0.675126582278481,"45,09804153",79,101,1248,"7,679999828",16,0.3609934853420196,16.54114532,0.0,0.5,1.0,22.219869706840388,47.005063291139244,0.7903464316091763,Good
"-0,8000488",0.07039709818904108,13.9123706,"64,66323696","8,782018661",0.6677215189873418,"42,35294342",79,108,1820,12,17,0.3832654723127036,16.56938934,0.0,0.5,1.0,23.72126591908969,49.52474468705532,0.7918528260015211,Good
"-0,7000122",0.10288807778240457,14.01370159,"63,8042854","4,053240779",0.6825527426160337,"3,137254953",79,114,1214,"21,70999908",18,0.36579804560260587,16.59453392,0.0,0.5,1.0,23.859282078788187,51.41763281593753,0.7964804099795103,Good
"-0,8999634",0.11732851230575016,14.11503259,"63,29572115","1,80144024",0.660295358649789,"73,33333588",79,111,1322,"11,73999977",19,0.3721498371335505,16.59240532,0.0,0.5,1.0,24.202924427257262,51.10495483822157,0.8023367091226158,Good
"-0,6000366",0.14981948421172198,14.24263459,"63,47299168","4,05323982",0.6405274261603375,"40,7843132",79,116,1527,"15,52999973",18,0.3800895765472313,16.61664963,0.0,0.5,1.0,24.849083794120457,51.613876414882384,0.808475782236466,Good
"-0,7000122",0.1714801321490365,14.36648359,"64,32240361","2,70215988",0.639704641350211,"25,49019623",79,110,1632,"12,72000027",19,0.3642100977198697,16.60493279,0.0,0.5,1.0,24.85640393663294,52.44739093996991,0.8160487609563888,Good
"-0,4000244",0.18411552285798904,14.48282661,"65,5181926","1,57626152",0.6421729957805907,"22,35294151",79,106,1694,"10,96000004",17,0.36897394136807815,16.58953476,0.0,0.5,1.0,25.1412116702314,53.05154074554319,0.823377468910383,Good
"0,0999756",0.17870035325841319,14.58415762,"66,49084614","-0,67554092",0.6298101265822784,"29,41176605",79,106,1759,"10,73999977",17,0.3800895765472313,16.57837677,0.0,0.5,1.0,25.282296829820822,52.34041919362766,0.829664639165656,Good
"0,0999756",0.19133572865671075,14.67047662,"67,65873213","1,57625961",0.6026160337552742,"34,90196228",79,110,1862,"13,02000046",17,0.367385993485342,16.57957268,0.0,0.5,1.0,25.2177557995575,51.758070496479405,0.8345183860293925,Good
"0,2999878",0.2129963765940253,14.73427763,"68,95051846","2,70215988",0.5787130801687763,40,79,126,2054,"19,34000015",18,0.3832654723127036,16.61322021,0.0,0.5,1.0,25.860255095164455,51.66837827051207,0.836546494867221,Good
0,0.2328519577910446,14.7755606,"70,04667032","2,4769783",0.5622362869198312,"34,11764908",79,129,2197,"20,35000038",20,0.41030130293159606,16.6418972,0.0,0.5,1.0,26.69880542549759,51.80352978843503,0.8375267372037516,Good
"0,3000488",0.25451263634966903,14.84311466,"72,09588341","2,7021637",0.5671729957805907,"43,13725662",79,140,2379,"21,65999985",19,0.39442182410423454,16.66869354,0.0,0.5,1.0,26.706126027329724,52.86742528521039,0.8400799202497232,Good
"0,2999878",0.2689530479471124,14.97071663,"75,94129059","1,80143738",0.5564767932489452,0,80,121,1491,"22,71999931",19,0.40394951140065144,16.69672012,0.0,0.5,0.0,27.11328594721972,33.017193647842305,0.8459599591610653,Good
"0,2000122",0.2689530479471124,15.1471076,"80,67736211",0,0.5342194092827004,"66,27451324",80,121,1529,"20,63999939",17,0.4198697068403909,16.71763229,0.0,0.5,0.0,27.4316898560145,32.12689828919251,0.8549171442365451,Good
"0,1000366",0.28880865968528113,15.3872996,"87,29974249","2,47698211",0.49548523206751055,"75,6862793",80,137,1669,"20,63999939",17,0.44055374592833874,16.74747658,0.0,0.5,0.0,28.14320481384599,31.371755670111668,0.8670133768391766,Good
"0,2999878",0.29602886548400287,15.65751559,"94,60966154","0,90071869",0.4444092827004219,"61,56863022",80,150,1807,"24,81999969",18,0.4946254071661238,16.74747658,0.0,0.5,0.0,29.33294112558252,29.61752592737699,0.8822389774355177,Good
"0,0999756",0.30866424096246087,15.92022558,"102,5367044","1,57625962",0.3982700421940928,"0,784313738",80,130,1786,"27,04999924",18,0.5423045602605864,16.77367592,0.0,0.5,0.0,30.476054819648642,28.277371326262145,0.8957193577545551,Moderate
"0,2999878",0.3231046831010538,16.23923063,"112,0467364","1,80144119",0.3801476793248945,"27,45098114",81,119,1788,"20,53000069",17,0.5757328990228013,16.75701523,0.0,0.5,1.0,31.361228226971832,48.13009449703793,0.9145247903242352,Moderate
0,0.3212996163607585,16.56574163,"121,2671123","-0,22518158",0.3644936708860759,"58,8235321",81,138,1867,"23,01000023",17,0.6250407166123779,16.75126266,0.0,0.5,1.0,32.320308577658935,47.43173148987338,0.9332148336314462,Moderate
0,0.3465703977786635,16.94854768,"132,9406743","3,15252304",0.36943037974683546,"63,13725662",81,163,2012,"35,75",17,0.626628664495114,16.79631805,0.0,0.5,1.0,32.73112925658223,48.64003110101996,0.9523625972733164,Moderate
"-0,2000122",0.36281584549509227,17.38764864,"146,2655726","2,02661514",0.3562447257383966,"68,23529816",81,187,2156,"42,97000122",17,0.6425081433224755,16.80961227,0.0,0.5,1.0,33.2924005488759,48.76242284933955,0.9763069726840269,Moderate
"-0,5999756",0.3916967298524385,17.90931568,"162,7809139","3,60288239",0.3529535864978903,"60,39215851",81,196,2285,"39,54000092",18,0.6170602605863192,16.82152367,0.0,0.5,1.0,33.21665615951296,49.78601265401315,1.0049261786829025,Moderate
"-0,9000244",0.4259927531880506,18.53606667,"183,3263527","4,27841949",0.34552742616033755,"41,17647171",82,153,2377,"38,5",18,0.6520765472312704,16.82937813,0.0,0.5,1.0,34.43142224244617,50.86080717393553,1.0396361855611171,Moderate
-1,0.4476534011253651,19.23037166,"206,1074691","2,70215988",0.3545991561181434,"61,17647171",82,169,2492,"38,09000015",17,0.6791123778501629,16.84616661,0.0,0.5,1.0,35.297048573883735,52.09010228974034,1.077563158534246,Moderate
"-1,2999878",0.47111911588313543,19.97721867,"231,5703062","2,92734147",0.3620253164556962,"0,784313738",82,139,2049,"19,14999962",16,0.6743078175895766,16.79276848,0.0,0.5,1.0,35.55294309003856,53.325777293553266,1.1227717986920043,Moderate
-1,0.47653428548271126,20.72781869,"256,8774885","0,67554092",0.34305907172995775,"60,39215851",82,133,1896,"31,11000061",14,0.7045602605863193,16.795084,0.0,0.5,1.0,36.23921949396705,52.78373428850676,1.1648058918968858,Moderate
"-0,8999634",0.4855595580217283,21.51594872,"282,2167563","1,12590027",0.32,"74,90196228",82,175,1980,"34,79999924",14,0.7061482084690553,16.81165123,0.0,0.5,1.0,36.40635753970703,52.22238232086913,1.207970470686114,Moderate
"-0,5999756",0.5072201754178934,22.36412669,"309,6290645","2,70215607",0.32164556962025315,"57,64706039",83,168,2039,"32,43000031",15,0.6934039087947883,16.81939888,0.0,0.5,1.0,36.47638080716417,53.154629801525864,1.2550438340038998,Moderate
